Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,HourlyRate,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Category,Income Category
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,Male,89,Human Resources,Married,2956,21495,0,No,17,3,80,2,4,1,0,0,0,31 - 40,<5k
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,Male,56,Human Resources,Divorced,2335,3157,4,Yes,15,3,80,4,3,2,2,2,0,18 - 30,<5k
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1845,Female,67,Sales Executive,Married,5154,19665,4,No,22,4,80,10,3,8,7,5,7,41 - 50,5k - 10k
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1847,Female,73,Research Scientist,Married,6962,19573,4,Yes,22,4,80,15,2,1,0,0,0,31 - 40,5k - 10k
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,Male,92,Sales Executive,Married,5675,19246,1,No,20,4,80,7,5,7,7,7,7,41 - 50,5k - 10k
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850,Female,53,Laboratory Technician,Single,2379,19826,0,Yes,14,3,80,6,3,5,4,0,2,18 - 30,<5k
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1852,Male,40,Laboratory Technician,Married,3812,7003,1,No,13,3,80,11,3,11,8,3,10,18 - 30,<5k
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853,Male,79,Sales Executive,Single,4648,26075,8,No,13,3,80,4,2,0,0,0,0,31 - 40,<5k
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,Male,38,Research Scientist,Married,2936,6161,3,No,22,4,80,10,1,6,3,3,3,41 - 50,<5k
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856,Female,64,Laboratory Technician,Single,2105,5411,4,No,12,3,80,7,2,2,2,2,0,41 - 50,<5k
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857,Male,82,Manufacturing Director,Divorced,8578,19989,3,No,14,3,80,12,4,9,8,4,7,41 - 50,5k - 10k
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,Male,43,Human Resources,Divorced,2706,10494,1,No,15,3,80,3,2,3,2,2,2,18 - 30,<5k
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,Male,93,Healthcare Representative,Divorced,6384,21143,8,No,17,3,80,11,3,7,0,1,6,18 - 30,5k - 10k
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,Male,81,Laboratory Technician,Single,3968,13624,4,No,13,3,80,8,3,0,0,0,0,41 - 50,<5k
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1862,Male,82,Sales Executive,Single,9907,26186,7,Yes,12,3,80,7,3,2,2,2,2,31 - 40,5k - 10k
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,Female,45,Sales Executive,Divorced,13225,7739,2,No,12,3,80,25,5,19,17,2,8,41 - 50,10k - 15k
27,No,Travel_Rarely,728,Sales,23,1,Medical,1864,Female,36,Sales Representative,Married,3540,7018,1,No,21,4,80,9,5,9,8,5,8,18 - 30,<5k
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1865,Male,87,Human Resources,Married,2804,15434,1,No,11,3,80,1,3,1,0,0,0,18 - 30,<5k
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1866,Female,81,Manager,Married,19392,22539,7,No,13,3,80,21,2,16,12,6,14,41 - 50,15k+
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867,Male,91,Research Director,Married,19665,13583,4,No,12,3,80,29,3,22,10,12,9,41 - 50,15k+
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,Male,73,Research Scientist,Single,2439,14753,1,Yes,24,4,80,1,3,1,0,1,0,18 - 30,<5k
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,Female,64,Sales Executive,Married,7314,14011,5,No,21,4,80,14,2,8,7,0,7,41 - 50,5k - 10k
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1870,Female,77,Research Scientist,Married,4774,23844,0,No,19,3,80,8,2,7,6,7,3,18 - 30,<5k
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1871,Male,41,Research Scientist,Divorced,3902,5141,8,No,14,3,80,7,2,2,2,2,2,31 - 40,<5k
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,Male,98,Research Scientist,Married,2662,7975,8,No,20,4,80,19,2,5,2,0,4,51 - 64,<5k
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1875,Female,78,Sales Representative,Married,2856,3692,1,No,19,3,80,1,3,1,0,0,0,18 - 30,<5k
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1876,Male,89,Sales Representative,Single,1081,16019,1,No,13,3,80,1,3,1,0,0,0,18 - 30,<5k
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,Male,75,Research Scientist,Single,2472,26092,1,Yes,23,4,80,1,2,1,0,0,0,18 - 30,<5k
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,Female,63,Sales Executive,Married,5673,6060,1,Yes,13,3,80,10,4,10,9,1,7,31 - 40,5k - 10k
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881,Male,89,Laboratory Technician,Divorced,4197,18624,1,No,11,3,80,10,2,10,8,0,2,31 - 40,<5k
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,Male,64,Sales Executive,Married,9713,24444,2,Yes,13,3,80,9,3,5,3,1,0,31 - 40,5k - 10k
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883,Male,59,Laboratory Technician,Single,2062,19384,3,No,14,3,80,11,2,3,2,1,2,18 - 30,<5k
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1885,Male,78,Research Scientist,Married,4284,13588,5,Yes,22,4,80,16,2,5,3,0,4,31 - 40,<5k
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1886,Female,44,Manufacturing Director,Married,4788,25388,0,Yes,11,3,80,4,2,3,2,0,2,31 - 40,<5k
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1888,Female,93,Manufacturing Director,Married,5906,23888,0,No,13,3,80,10,2,9,8,3,8,41 - 50,5k - 10k
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,Male,94,Human Resources,Single,3886,4223,1,No,21,4,80,10,2,10,1,0,8,31 - 40,<5k
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892,Male,98,Manager,Divorced,16823,18991,2,No,11,3,80,22,3,19,7,11,16,31 - 40,15k+
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893,Female,90,Research Scientist,Married,2933,14908,1,Yes,13,3,80,1,3,1,0,1,0,18 - 30,<5k
27,No,Travel_Rarely,511,Sales,2,2,Medical,1898,Female,89,Sales Executive,Single,6500,26997,0,No,14,3,80,9,5,8,7,0,7,18 - 30,5k - 10k
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1900,Female,58,Manager,Divorced,17174,2437,3,No,11,3,80,24,3,22,17,4,7,41 - 50,15k+
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903,Male,78,Healthcare Representative,Married,5033,9364,2,No,15,3,80,10,5,2,0,2,2,41 - 50,5k - 10k
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,Male,85,Research Scientist,Married,2307,14460,1,Yes,23,4,80,5,2,5,2,3,0,31 - 40,<5k
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,Male,97,Laboratory Technician,Single,2587,10261,1,No,16,3,80,5,3,4,2,1,0,51 - 64,<5k
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1908,Male,33,Sales Executive,Married,5507,16822,2,No,16,3,80,12,1,4,2,1,3,31 - 40,5k - 10k
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1909,Female,54,Sales Executive,Married,4393,26841,5,No,21,4,80,14,3,5,4,1,4,41 - 50,<5k
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1911,Male,83,Research Director,Married,13348,14842,9,No,13,3,80,18,3,13,7,5,7,41 - 50,10k - 15k
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,Female,86,Sales Executive,Divorced,6583,20115,2,Yes,11,3,80,8,2,5,2,1,4,31 - 40,5k - 10k
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,Female,75,Sales Executive,Married,8103,16495,3,Yes,12,3,80,9,3,4,2,0,1,31 - 40,5k - 10k
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1916,Female,62,Laboratory Technician,Divorced,3978,16031,8,No,12,3,80,4,0,2,2,2,2,31 - 40,<5k
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1918,Male,61,Laboratory Technician,Married,2544,7102,0,No,18,3,80,8,3,7,7,7,7,18 - 30,<5k
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,Male,44,Healthcare Representative,Single,5399,14511,4,No,12,3,80,12,3,4,2,0,3,41 - 50,5k - 10k
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,Male,43,Sales Executive,Single,5487,10410,1,No,14,3,80,10,2,10,4,0,9,31 - 40,5k - 10k
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,Male,42,Sales Executive,Married,6834,19255,1,Yes,12,3,80,7,2,7,7,0,7,18 - 30,5k - 10k
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,Male,45,Sales Representative,Single,1091,10642,1,No,17,3,80,1,3,1,0,0,0,18 - 30,<5k
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,Female,32,Sales Executive,Married,5736,3987,6,No,19,3,80,10,1,3,2,1,2,31 - 40,5k - 10k
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,Male,41,Research Scientist,Married,2226,6073,1,No,11,3,80,6,3,5,3,1,2,18 - 30,<5k
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1932,Male,86,Research Scientist,Married,5747,26496,1,Yes,15,3,80,16,3,15,10,6,11,31 - 40,5k - 10k
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,Female,84,Sales Executive,Single,9854,23352,3,Yes,11,3,80,6,0,2,0,2,2,18 - 30,5k - 10k
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,Male,64,Research Scientist,Married,5467,2125,8,No,18,3,80,16,4,8,7,1,7,41 - 50,5k - 10k
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,Female,89,Sales Executive,Married,5380,20328,4,No,16,3,80,6,3,0,0,0,0,51 - 64,5k - 10k
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1936,Male,87,Manufacturing Director,Married,5151,12315,1,No,25,4,80,10,3,10,0,7,9,31 - 40,5k - 10k
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,Female,58,Research Scientist,Divorced,2133,18115,1,Yes,16,3,80,20,3,20,11,0,7,31 - 40,<5k
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,Female,72,Manager,Married,17875,11761,4,Yes,13,3,80,29,2,1,0,0,0,51 - 64,15k+
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,Female,47,Research Scientist,Single,2432,15318,3,Yes,14,3,80,8,2,4,1,0,3,31 - 40,<5k
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,Male,71,Research Scientist,Divorced,4771,14293,2,No,19,3,80,10,0,5,2,0,3,31 - 40,<5k
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,Male,42,Research Director,Married,19161,13738,3,No,15,3,80,28,3,5,4,4,3,41 - 50,15k+
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,Male,77,Sales Executive,Divorced,5087,2900,3,Yes,12,3,80,14,4,0,0,0,0,41 - 50,5k - 10k
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,Female,58,Human Resources,Married,2863,19555,1,No,12,3,80,1,2,1,0,0,0,18 - 30,<5k
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,Male,71,Sales Executive,Married,5561,15975,0,No,16,3,80,6,2,5,3,0,4,31 - 40,5k - 10k
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1947,Male,49,Research Scientist,Single,2144,2122,1,No,14,3,80,5,3,5,3,1,4,18 - 30,<5k
31,No,Non-Travel,976,Research & Development,3,2,Medical,1948,Male,48,Research Scientist,Divorced,3065,3995,1,Yes,13,3,80,4,3,4,2,2,3,31 - 40,<5k
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,Male,66,Laboratory Technician,Married,2810,9238,1,No,22,4,80,5,3,5,4,0,2,31 - 40,<5k
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,Male,32,Sales Executive,Single,9888,6770,1,No,21,4,80,14,3,14,8,2,1,31 - 40,5k - 10k
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,Male,39,Sales Executive,Divorced,8628,22914,1,No,18,3,80,9,2,8,7,1,1,31 - 40,5k - 10k
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1952,Male,95,Laboratory Technician,Single,2867,20006,0,No,13,3,80,8,6,7,7,7,6,18 - 30,<5k
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,Male,89,Healthcare Representative,Married,5373,6225,0,No,12,3,80,6,5,5,3,0,2,18 - 30,5k - 10k
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1955,Female,34,Healthcare Representative,Divorced,6667,16542,5,No,18,3,80,9,6,5,1,1,2,31 - 40,5k - 10k
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,Male,48,Research Scientist,Married,5003,5771,1,No,21,4,80,10,6,10,8,8,7,31 - 40,5k - 10k
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,Male,32,Laboratory Technician,Divorced,2367,18779,5,No,12,3,80,6,2,4,1,0,3,18 - 30,<5k
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,Male,59,Sales Representative,Single,2858,11473,4,No,14,3,80,20,3,1,0,0,0,31 - 40,<5k
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,Female,55,Sales Executive,Married,5204,13586,1,Yes,11,3,80,10,2,10,8,0,9,31 - 40,5k - 10k
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,Male,44,Sales Executive,Single,4105,5099,1,No,14,3,80,7,5,7,7,0,7,18 - 30,<5k
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,Male,56,Manufacturing Director,Single,9679,10138,8,No,24,4,80,8,1,1,0,0,0,31 - 40,5k - 10k
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,Male,63,Sales Executive,Married,5617,21075,1,Yes,11,3,80,10,4,10,7,0,8,31 - 40,5k - 10k
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,Male,66,Sales Executive,Single,10448,5843,6,Yes,13,3,80,15,2,2,2,2,2,51 - 64,10k - 15k
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,Female,67,Research Scientist,Married,2897,22474,3,No,11,3,80,9,6,4,3,2,3,51 - 64,<5k
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,Male,36,Healthcare Representative,Divorced,5968,18079,1,No,20,4,80,9,2,9,7,2,8,31 - 40,5k - 10k
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,Male,30,Healthcare Representative,Married,7510,16873,1,No,17,3,80,10,1,10,9,0,9,41 - 50,5k - 10k
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,Male,88,Human Resources,Married,2991,5224,0,Yes,11,3,80,7,2,6,2,1,2,31 - 40,<5k
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,Male,71,Manager,Married,19636,25811,4,Yes,18,3,80,35,0,10,9,1,4,51 - 64,15k+
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1974,Female,59,Laboratory Technician,Divorced,1129,17536,1,Yes,11,3,80,1,4,1,0,0,0,31 - 40,<5k
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1975,Male,77,Sales Executive,Single,13341,25098,0,No,12,3,80,21,3,20,8,11,10,31 - 40,10k - 15k
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1976,Male,37,Research Scientist,Single,4332,14811,1,No,12,3,80,20,2,20,9,3,7,41 - 50,<5k
31,No,Non-Travel,697,Research & Development,10,3,Medical,1979,Female,40,Research Director,Married,11031,26862,4,No,20,4,80,13,2,11,7,4,8,31 - 40,10k - 15k
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1980,Female,77,Manufacturing Director,Single,4440,25198,6,Yes,19,3,80,9,3,5,2,1,4,51 - 64,<5k
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1981,Male,45,Healthcare Representative,Single,4617,14120,1,No,12,3,80,4,2,4,3,1,2,18 - 30,<5k
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1982,Male,78,Laboratory Technician,Single,2647,13672,1,No,13,3,80,5,6,5,2,1,4,18 - 30,<5k
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1985,Female,73,Laboratory Technician,Married,6323,26849,1,No,11,3,80,10,2,10,9,9,4,31 - 40,5k - 10k
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1986,Female,92,Sales Executive,Married,5677,4258,3,No,14,3,80,15,4,11,8,5,10,31 - 40,5k - 10k
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1987,Female,82,Human Resources,Married,2187,19655,4,No,14,3,80,6,3,2,0,1,2,18 - 30,<5k
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,1989,Male,76,Laboratory Technician,Married,3748,4077,1,No,13,3,80,12,6,12,8,1,7,18 - 30,<5k
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1992,Male,57,Laboratory Technician,Divorced,3977,7298,6,Yes,19,3,80,7,2,2,2,0,2,18 - 30,<5k
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1993,Male,84,Healthcare Representative,Single,8633,13084,2,No,23,4,80,25,3,17,14,12,11,41 - 50,5k - 10k
33,No,Non-Travel,1313,Research & Development,1,2,Medical,1994,Male,59,Laboratory Technician,Divorced,2008,20439,1,No,12,3,80,1,2,1,1,0,0,31 - 40,<5k
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1995,Male,86,Sales Executive,Married,4440,7636,0,No,15,3,80,16,3,15,13,5,8,31 - 40,<5k
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1996,Male,54,Sales Representative,Married,3067,6393,0,No,19,3,80,3,1,2,2,1,2,31 - 40,<5k
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1997,Male,72,Manufacturing Director,Married,5321,14284,2,No,11,3,80,10,1,8,3,7,7,31 - 40,5k - 10k
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1998,Male,35,Research Scientist,Divorced,5410,11189,6,Yes,17,3,80,9,3,4,3,1,2,41 - 50,5k - 10k
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1999,Male,76,Research Scientist,Married,2782,21412,3,No,22,4,80,12,3,5,3,1,0,41 - 50,<5k
47,No,Non-Travel,1162,Research & Development,1,1,Medical,2000,Female,98,Research Director,Married,11957,17231,0,No,18,3,80,14,3,13,8,5,12,41 - 50,10k - 15k
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,2003,Male,43,Laboratory Technician,Married,2660,20232,7,Yes,11,3,80,5,3,2,2,2,2,31 - 40,<5k
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,2007,Male,63,Research Scientist,Single,3375,17624,0,No,12,3,80,4,2,3,2,1,2,18 - 30,<5k
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2008,Male,48,Research Scientist,Single,5098,18698,1,No,19,3,80,10,5,10,7,0,8,31 - 40,5k - 10k
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2009,Female,95,Healthcare Representative,Married,4878,21653,0,Yes,13,3,80,10,6,9,7,8,1,31 - 40,<5k
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,2010,Female,49,Laboratory Technician,Single,2837,15919,1,No,13,3,80,6,3,6,2,4,1,31 - 40,<5k
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,2012,Male,83,Laboratory Technician,Married,2406,4060,8,No,19,3,80,8,3,1,0,0,0,31 - 40,<5k
32,No,Travel_Rarely,234,Sales,1,4,Medical,2013,Male,68,Sales Representative,Married,2269,18024,0,No,14,3,80,3,2,2,2,2,2,31 - 40,<5k
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,2014,Male,52,Research Scientist,Single,4108,5340,7,No,13,3,80,18,2,7,7,1,7,31 - 40,<5k
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2015,Female,99,Research Director,Married,13206,3376,3,No,12,3,80,20,3,18,16,1,11,31 - 40,10k - 15k
32,No,Travel_Rarely,801,Sales,1,4,Marketing,2016,Female,48,Sales Executive,Married,10422,24032,1,No,19,3,80,14,3,14,10,5,7,31 - 40,10k - 15k
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,2017,Female,42,Research Director,Married,13744,15471,1,Yes,25,4,80,16,2,16,11,6,8,31 - 40,10k - 15k
25,No,Travel_Rarely,1382,Sales,8,2,Other,2018,Female,85,Sales Executive,Divorced,4907,13684,0,Yes,22,4,80,6,3,5,3,0,4,18 - 30,<5k
52,No,Non-Travel,585,Sales,29,4,Life Sciences,2019,Male,40,Sales Representative,Divorced,3482,19788,2,No,15,3,80,16,3,9,8,0,0,51 - 64,<5k
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2020,Male,42,Research Scientist,Single,2436,13422,6,Yes,12,3,80,6,2,4,3,1,2,41 - 50,<5k
21,No,Travel_Rarely,501,Sales,5,1,Medical,2021,Male,58,Sales Representative,Single,2380,25479,1,Yes,11,3,80,2,6,2,2,1,2,18 - 30,<5k
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,2022,Male,87,Manager,Single,19431,15302,2,No,13,3,80,21,3,6,0,1,3,31 - 40,15k+
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,2023,Male,33,Sales Representative,Married,1790,26956,1,No,19,3,80,1,3,1,0,1,0,18 - 30,<5k
36,No,Travel_Rarely,557,Sales,3,3,Medical,2024,Female,94,Sales Executive,Married,7644,12695,0,No,19,3,80,10,2,9,7,3,4,31 - 40,5k - 10k
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,2025,Female,97,Manufacturing Director,Divorced,5131,9192,7,No,13,3,80,18,3,4,2,0,2,31 - 40,5k - 10k
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,2026,Male,57,Healthcare Representative,Divorced,6306,26236,1,No,21,4,80,13,2,13,12,1,9,51 - 64,5k - 10k
29,Yes,Travel_Rarely,1092,Research & Development,1,4,Medical,2027,Male,36,Research Scientist,Married,4787,26124,9,Yes,14,3,80,4,3,2,2,2,2,18 - 30,<5k
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,2031,Male,56,Manager,Married,18880,17312,5,No,11,3,80,24,2,22,6,4,14,41 - 50,15k+
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,2032,Male,72,Laboratory Technician,Married,2339,3666,8,No,11,3,80,14,4,10,9,9,8,51 - 64,<5k
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,2034,Female,60,Manufacturing Director,Married,13570,5640,0,No,23,4,80,21,3,20,7,0,10,41 - 50,10k - 15k
34,No,Travel_Rarely,704,Sales,28,3,Marketing,2035,Female,95,Sales Executive,Married,6712,8978,1,No,21,4,80,8,2,8,7,1,7,31 - 40,5k - 10k
36,No,Non-Travel,301,Sales,15,4,Marketing,2036,Male,88,Sales Executive,Divorced,5406,10436,1,No,24,4,80,15,4,15,12,11,11,31 - 40,5k - 10k
41,No,Travel_Rarely,930,Sales,3,3,Life Sciences,2037,Male,57,Sales Executive,Divorced,8938,12227,2,No,11,3,80,14,5,5,4,0,4,41 - 50,5k - 10k
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,2038,Male,78,Research Scientist,Single,2439,11288,1,No,14,3,80,4,4,4,2,1,2,31 - 40,<5k
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,2040,Female,31,Human Resources,Single,8837,16642,1,Yes,16,3,80,9,2,9,0,1,7,31 - 40,5k - 10k
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,2041,Female,100,Sales Executive,Married,5343,5982,1,No,11,3,80,10,1,10,7,1,9,31 - 40,5k - 10k
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2044,Male,94,Sales Executive,Divorced,6728,14255,7,No,12,3,80,12,3,6,3,0,1,41 - 50,5k - 10k
36,No,Travel_Rarely,1120,Sales,11,4,Marketing,2045,Female,100,Sales Executive,Married,6652,14369,4,No,13,3,80,8,2,6,3,0,0,31 - 40,5k - 10k
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,2046,Female,50,Sales Executive,Single,4850,23333,8,No,15,3,80,8,3,5,3,0,1,41 - 50,<5k
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,2048,Male,52,Research Scientist,Single,2809,2725,2,No,14,3,80,8,2,2,2,2,2,31 - 40,<5k
35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,2049,Male,80,Healthcare Representative,Married,5689,24594,1,Yes,14,3,80,10,2,10,2,0,2,31 - 40,5k - 10k
